波数 (cm-1),f(x)
2018.623,17.663746348187534
2019.105,17.66451423972351
2019.587,17.665280293770373
2020.069,17.66604451363653
2020.551,17.666806902660138
2021.033,17.66756746420906
2021.515,17.66832620168079
2021.997,17.669083118502396
2022.479,17.669838218130423
2022.962,17.670593065001825
2023.444,17.671344536978165
2023.926,17.67209420231434
2024.408,17.67284206458432
2024.89,17.673588127391227
2025.372,17.67433239436728
2025.854,17.675074869173727
2026.336,17.675815555500783
2026.819,17.676555988205678
2027.301,17.6772931050689
2027.783,17.67802844470426
2028.265,17.678762010917143
2028.747,17.679493807541544
2029.229,17.68022383843999
2029.711,17.680952107503465
2030.193,17.681678618651336
2030.676,17.6824048776564
2031.157,17.683126383019243
2031.64,17.68384913879965
2032.122,17.68456865443413
2032.604,17.685286432181496
2033.086,17.68600247612993
2033.568,17.686716790395458
2034.05,17.687429379121916
2034.532,17.68814024648083
2035.014,17.688849396671362
2035.497,17.689558299854703
2035.979,17.690264024875518
2036.461,17.690968045499325
2036.943,17.691670366035087
2037.425,17.692370990818986
2037.907,17.693069924214367
2038.389,17.693767170611643
2038.871,17.69446273442822
2039.354,17.69515805796396
2039.836,17.69585026651128
2040.318,17.696540805900643
2040.8,17.697229680656672
2041.282,17.697916895330582
2041.764,17.69860245450007
2042.246,17.699286362769257
2042.728,17.699968624768605
2043.21,17.700649245154803
2043.693,17.70132963559177
2044.175,17.7020069834449
2044.657,17.702682703821473
2045.139,17.703356801482364
2045.621,17.704029281214275
2046.103,17.704700147829648
2046.585,17.70536940616655
2047.067,17.70603706108861
2047.55,17.706704497686427
2048.032,17.707368957170363
2048.514,17.708031827993075
2048.996,17.708693115119576
2049.478,17.709352823539984
2049.96,17.71001095826945
2050.442,17.710667524348032
2050.924,17.711322526840654
2051.406,17.711975970836956
2051.889,17.71262921231023
2052.371,17.713279551474628
2052.853,17.713928347569958
2053.335,17.714575605783992
2053.817,17.71522133132877
2054.299,17.715865529440542
2054.781,17.71650820537963
2055.263,17.71714936443036
2055.746,17.717790337402835
2056.228,17.718428475505945
2056.71,17.71906511272789
2057.192,17.719700254448096
2057.674,17.720333906069513
2058.156,17.720966073018513
2058.638,17.72159676074481
2059.12,17.722225974721336
2059.603,17.72285502129876
2060.084,17.723480003432392
2060.567,17.724106124036258
2061.049,17.724729495198385
2061.531,17.725351420332068
2062.013,17.725971905047622
2062.495,17.726590954977876
2062.977,17.727208575778118
2063.459,17.727824773125963
2063.941,17.728439552721273
2064.424,17.729054191369027
2064.906,17.72966614973565
2065.388,17.730276707593692
2065.87,17.73088587073099
2066.352,17.7314936449571
2066.834,17.732100036103212
2067.316,17.732705050022023
2067.798,17.733308692587656
2068.281,17.733912217817824
2068.763,17.734513132570154
2069.245,17.735112693731462
2069.727,17.735710907260543
2070.209,17.736307779137075
2070.691,17.736903315361534
2071.173,17.737497521955056
2071.655,17.738090404959376
2072.137,17.738681970436687
2072.62,17.739273447703958
2073.102,17.739862393693347
2073.584,17.740450040476773
2074.066,17.74103639419727
2074.548,17.741621461017804
2075.03,17.742205247121174
2075.512,17.74278775870987
2075.994,17.743369002006013
2076.477,17.743950185224225
2076.959,17.74452890808059
2077.441,17.745106381440287
2077.923,17.745682611602792
2078.405,17.74625760488663
2078.887,17.746831367629248
2079.369,17.74740390618695
2079.851,17.747975226934756
2080.333,17.748545336266282
2080.816,17.74911541964494
2081.298,17.749683122918675
2081.78,17.75024963408093
2082.262,17.750814959598674
2082.744,17.751379105956918
2083.226,17.751942079658612
2083.708,17.752503887224517
2084.19,17.753064535193104
2084.673,17.753625189704263
2085.155,17.75418353579214
2085.637,17.75474074201687
2086.119,17.75529681498663
2086.601,17.755851761326717
2087.083,17.756405587679442
2087.565,17.75695830070402
2088.047,17.757509907076454
2088.53,17.75806155448012
2089.011,17.75860982665203
2089.494,17.75915928977239
2089.976,17.759706534394486
2090.458,17.760252706006064
2090.94,17.760797811381387
2091.422,17.761341857310676
2091.904,17.761884850599987
2092.386,17.762426798071107
2092.868,17.762967706561437
2093.351,17.763508701931148
2093.833,17.76404755091393
2094.315,17.764585381534825
2094.797,17.765122200692485
2095.279,17.76565801530056
2095.761,17.766192832287604
2096.243,17.766726658596934
2096.725,17.767259501186505
2097.208,17.767792469474422
2097.69,17.768323363551662
2098.172,17.76885329488423
2098.654,17.769382270487498
2099.136,17.76991029739087
2099.618,17.770437382637677
2100.1,17.770963533285027
2100.582,17.771488756403727
2101.064,17.772013059078116
2101.547,17.772537533331448
2102.029,17.77306001455109
2102.511,17.773581596674333
2102.993,17.77410228683852
2103.475,17.77462209219394
2103.957,17.77514101990369
2104.439,17.775659077143544
2104.921,17.776176271101853
2105.404,17.776693679334922
2105.886,17.77720916659118
2106.368,17.777723812220067
2106.85,17.778237623458956
2107.332,17.77875060755718
2107.814,17.779262771775848
2108.296,17.7797741233878
2108.778,17.780284669677403
2109.26,17.780794417940495
2109.743,17.781304430595835
2110.225,17.781812603120763
2110.707,17.782319999589216
2111.189,17.782826627341517
2111.671,17.783332493728796
2112.153,17.78383760611288
2112.635,17.784341971866127
2113.117,17.78484559837132
2113.6,17.78534953561582
2114.082,17.785851704319036
2114.564,17.78635315599922
2115.046,17.786853898079613
2115.528,17.78735393799323
2116.01,17.78785328318275
2116.492,17.78835194110036
2116.974,17.788849919207678
2117.457,17.78934825603657
2117.938,17.78984386588406
2118.421,17.790340877755536
2118.903,17.790836210080727
2119.385,17.791330900055726
2119.867,17.79182495519586
2120.349,17.792318383024952
2120.831,17.792811191075184
2121.313,17.79330338688698
2121.795,17.793794978008883
2122.278,17.794286990041666
2122.76,17.794777393245873
2123.242,17.79526721446887
2123.724,17.795756461290335
2124.206,17.796245141297423
2124.688,17.796733262084608
2125.17,17.797220831253565
2125.652,17.797707856413023
2126.135,17.798195353939164
2126.617,17.79868131284436
2127.099,17.7991667506232
2127.581,17.799651674911395
2128.063,17.800136093351075
2128.545,17.800620013590635
2129.027,17.801103443284624
2129.509,17.80158639009361
2129.991,17.802068861684056
2130.474,17.802551865255854
2130.956,17.803033408485344
2131.438,17.80351449954559
2131.92,17.803995146125285
2132.402,17.804475355918342
2132.884,17.80495513662377
2133.366,17.80543449594556
2133.848,17.805913441592494
2134.331,17.80639297368237
2134.813,17.806871114306485
2135.295,17.807348864425844
2135.777,17.80782623176727
2136.259,17.808303224061735
2136.741,17.80877984904425
2137.223,17.80925611445373
2137.705,17.809732028032872
2138.188,17.810208583834402
2138.67,17.810683816305595
2139.152,17.81115872021188
2139.634,17.81163330330971
2140.116,17.812107573358627
2140.598,17.81258153812115
2141.08,17.813055205362648
2141.562,17.813528582851188
2142.044,17.814001678357403
2142.527,17.814475480331783
2143.009,17.81494803465023
2143.491,17.815420330328518
2143.973,17.81589237514626
2144.455,17.816364176884967
2144.937,17.816835743327925
2145.419,17.817307082260058
2145.901,17.817778201467792
2146.384,17.818250085510083
2146.865,17.818719811862557
2147.348,17.81919129458518
2147.83,17.81966161240202
2148.312,17.820131749460725
2148.794,17.820601713553962
2149.276,17.821071512474994
2149.758,17.821541154017485
2150.24,17.822010645975432
2150.722,17.822479996143002
2151.205,17.822950185658044
2151.687,17.823419275373627
2152.169,17.823888246697184
2152.651,17.824357107422234
2153.133,17.82482586534179
2153.615,17.825294528248243
2154.097,17.825763103933223
2154.579,17.826231600187473
2155.062,17.826700996566917
2155.544,17.827169357203267
2156.026,17.82763766179053
2156.508,17.82810591811452
2156.99,17.828574133959496
2157.472,17.82904231710801
2157.954,17.829510475340797
2158.436,17.82997861643662
2158.918,17.83044674817216
2159.401,17.830915849549974
2159.883,17.831383985906818
2160.365,17.831852136235607
2160.847,17.832320308303302
2161.329,17.832788509874096
2161.811,17.833256748709285
2162.293,17.833725032567163
2162.775,17.834193369202836
2163.258,17.834662738214778
2163.74,17.83513120380781
2164.222,17.835599745439783
2164.704,17.836068370851844
2165.186,17.836537087781316
2165.668,17.837005903961582
2166.15,17.837474827121916
2166.632,17.837943864987395
2167.115,17.83841399877294
2167.597,17.838883289484386
2168.079,17.839352718065527
2168.561,17.839822292223232
2169.043,17.84029201965947
2169.525,17.840761908071215
2170.007,17.84123196515029
2170.489,17.841702198583256
2170.971,17.842172616051243
2171.454,17.842644201802056
2171.936,17.843115010782867
2172.418,17.843586026824273
2172.9,17.84405725758447
2173.382,17.844528710715597
2173.864,17.845000393863575
2174.346,17.845472314668015
2174.828,17.84594448076208
2175.311,17.846417880162956
2175.792,17.846889579318628
2176.275,17.84736350851726
2176.757,17.84783673254767
2177.239,17.84831023994782
2177.721,17.848784038309383
2178.203,17.849258135216644
2178.685,17.849732538246407
2179.167,17.85020725496784
2179.649,17.850682292942356
2180.132,17.85115864630864
2180.614,17.85163435014754
2181.096,17.852110397891536
2181.578,17.852586797069716
2182.06,17.85306355520273
2182.542,17.85354067980272
2183.024,17.85401817837315
2183.506,17.854496058408706
2183.989,17.854975320063954
2184.471,17.85545398630822
2184.953,17.855933056463112
2185.435,17.85641253798684
2185.917,17.85689243832819
2186.399,17.8573727649264
2186.881,17.857853525211002
2187.363,17.85833472660172
2187.845,17.858816376508337
2188.328,17.859299483029183
2188.81,17.85978205312546
2189.292,17.86026509392138
2189.774,17.860748612785684
2190.256,17.86123261707652
2190.738,17.861717114141346
2191.22,17.862202111316787
2191.702,17.862687615928525
2192.185,17.863174644170233
2192.667,17.863661186677827
2193.149,17.86414825854689
2193.631,17.864635867058
2194.113,17.865124019480167
2194.595,17.865612723070694
2195.077,17.866101985075044
2195.559,17.86659181272675
2196.042,17.8670832312762
2196.524,17.867574213085696
2197.006,17.868065782185038
2197.488,17.86855794575869
2197.97,17.869050710978506
2198.452,17.869544085003657
2198.934,17.870038074980492
2199.416,17.870532688042434
2199.898,17.87102793130981
2200.381,17.871524841355086
2200.863,17.872021367685825
2201.345,17.87251854551812
2201.827,17.87301638191879
2202.309,17.873514883941013
2202.791,17.874014058624162
2203.273,17.874513912993677
2203.755,17.875014454060974
2204.238,17.875516729455402
2204.719,17.87601762426368
2205.202,17.87652131091905
2205.684,17.877024670096464
2206.166,17.87752875082835
2206.648,17.87803356003933
2207.13,17.878539104639174
2207.612,17.879045391522634
2208.094,17.879552427569358
2208.576,17.880060219643756
2209.059,17.88056983048591
2209.541,17.88107915675138
2210.023,17.881589259559313
2210.505,17.882100145711973
2210.987,17.88261182199581
2211.469,17.883124295181318
2211.951,17.88363757202295
2212.433,17.884151659258983
2212.916,17.884667632731734
2213.398,17.885183362622254
2213.88,17.885699923037656
2214.362,17.88621732065034
2214.844,17.88673556211593
2215.326,17.88725465407321
2215.808,17.887774603143974
2216.29,17.888295415932905
2216.772,17.88881709902749
2217.255,17.88934074406328
2217.737,17.88986418930187
2218.219,17.890388524517725
2218.701,17.89091375622831
2219.183,17.89143989093334
2219.665,17.891966935114606
2220.147,17.892494895235927
2220.629,17.893023777743
2221.112,17.893554689226857
2221.594,17.894085437716456
2222.076,17.894617127832348
2222.558,17.895149765946634
2223.04,17.89568335841273
2223.522,17.896217911565294
2224.004,17.896753431720093
2224.486,17.897289925173876
2224.969,17.897828514316206
2225.451,17.898366975233547
2225.933,17.89890642823803
2226.415,17.899446879549302
2226.897,17.899988335367485
2227.379,17.90053080187303
2227.861,17.901074285226645
2228.343,17.901618791569177
2228.825,17.902164327021506
2229.308,17.902712032728775
2229.79,17.903259646849566
2230.272,17.903808308334465
2230.754,17.904358023223356
2231.236,17.904908797535647
2231.718,17.90546063727014
2232.2,17.90601354840493
2232.682,17.90656753689728
2233.165,17.907123761414987
2233.646,17.90767876967918
2234.129,17.908237183053714
2234.611,17.908795542419625
2235.093,17.909355008625866
2235.575,17.90991558750264
2236.057,17.91047728485862
2236.539,17.911040106480854
2237.021,17.911604058134653
2237.503,17.912169145563496
2237.986,17.912736550428278
2238.468,17.913303928935807
2238.95,17.913872460328573
2239.432,17.914442150261678
2239.914,17.9150130043679
2240.396,17.915585028257567
2240.878,17.916158227518498
2241.36,17.916732607715872
2241.843,17.91730936975107
2242.325,17.917886130904648
2242.807,17.91846408956488
2243.289,17.919043251205423
2243.771,17.91962362127683
2244.253,17.920205205206443
2244.735,17.92078800839831
2245.217,17.92137203623308
2245.699,17.921957294067898
2246.182,17.92254500531497
2246.664,17.923132741706397
2247.146,17.92372172403841
2247.628,17.924311957573217
2248.11,17.924903447549067
2248.592,17.925496199180156
2249.074,17.926090217656544
2249.556,17.926685508144054
2250.039,17.92728331480753
2250.521,17.927881167382967
2251.003,17.928480307331224
2251.485,17.92908073972023
2251.967,17.929682469593228
2252.449,17.930285501968683
2252.931,17.930889841840216
2253.413,17.93149549417646
2253.896,17.932103724567227
2254.378,17.93271201938714
2254.86,17.93332164143728
2255.342,17.933932595585553
2255.824,17.934544886674487
2256.306,17.935158519521153
2256.788,17.935773498917033
2257.27,17.93638982962798
2257.752,17.937007516394125
2258.235,17.937627849678524
2258.717,17.93824826550983
2259.199,17.938870051471127
2259.681,17.939493212198716
2260.163,17.940117752302765
2260.645,17.940743676367205
2261.127,17.941370988949664
2261.609,17.941999694581366
2262.092,17.94263110649095
2262.573,17.943261302984972
2263.056,17.943895529246564
2263.538,17.944529854788627
2264.02,17.945165595646465
2264.502,17.94580275619121
2264.984,17.946441340767034
2265.466,17.947081353691093
2265.948,17.947722799253427
2266.43,17.94836568171689
2266.913,17.94901134358902
2267.395,17.949657115537203
2267.877,17.950304337019872
2268.359,17.950953012190325
2268.841,17.9516031451743
2269.323,17.9522547400699
2269.805,17.95290780094751
2270.287,17.95356233184974
2270.77,17.95421969933246
2271.252,17.954877185370776
2271.734,17.955536153402257
2272.216,17.956196607357565
2272.698,17.956858551139227
2273.18,17.95752198862155
2273.662,17.958186923650544
2274.144,17.95885336004388
2274.626,17.95952130159076
2275.109,17.960192142524416
2275.591,17.960863108774173
2276.073,17.961535591381555
2276.555,17.96220959402133
2277.037,17.96288512033949
2277.519,17.963562173953193
2278.001,17.964240758450682
2278.483,17.964920877391247
2278.966,17.965603950132238
2279.448,17.966287151722273
2279.93,17.966971898265918
2280.412,17.967658193205864
2280.894,17.968346039955506
2281.376,17.96903544189888
2281.858,17.969726402390606
2282.34,17.97041892475582
2282.823,17.971114453935005
2283.305,17.97181011316176
2283.787,17.972507344066596
2284.269,17.973206149856047
2284.751,17.97390653370686
2285.233,17.97460849876594
2285.715,17.975312048150283
2286.197,17.97601718494693
2286.679,17.976723912212893
2287.162,17.97743370417878
2287.644,17.97814362474937
2288.126,17.97885514478575
2288.608,17.979568267224217
2289.09,17.98028299497075
2289.572,17.980999330900996
2290.054,17.981717277860174
2290.536,17.98243683866303
2291.019,17.98315951399493
2291.5,17.983880812906133
2291.983,17.984606736454914
2292.465,17.985332783542496
2292.947,17.986060458094133
2293.429,17.986789762740578
2293.911,17.987520700081767
2294.393,17.988253272686755
2294.875,17.98898748309366
2295.357,17.989723333809607
2295.84,17.990462359089577
2296.322,17.991201501236702
2296.804,17.991942291032863
2297.286,17.992684730860713
2297.768,17.99342882307168
2298.25,17.994174569985933
2298.732,17.994921973892314
2299.214,17.995671037048307
2299.697,17.99642332092861
2300.179,17.997175712684495
2300.661,17.997929770278308
2301.143,17.998685495841585
2301.625,17.999442891474295
2302.107,18.000201959244777
2302.589,18.000962701189696
2303.071,18.001725119314035
2303.553,18.002489215591012
2304.036,18.003256582457517
2304.518,18.00402404432388
2305.0,18.004793190075553
2305.482,18.005564021558325
2305.964,18.006336540586027
2306.446,18.00711074894053
2306.928,18.007886648371667
2307.41,18.008664240597234
2307.893,18.009445145842893
2308.375,18.010226132202945
2308.857,18.011008816321446
2309.339,18.011793199787554
2309.821,18.01257928415819
2310.303,18.013367070958008
2310.785,18.01415656167938
2311.267,18.014947757782334
2311.75,18.01574230749653
2312.232,18.016536922158704
2312.714,18.01733324639106
2313.196,18.01813128152395
2313.678,18.018931028855206
2314.16,18.019732489650178
2314.642,18.020535665141654
2315.124,18.021340556529854
2315.606,18.0221471649824
2316.089,18.022957170447377
2316.571,18.023767219969088
2317.053,18.02457898986433
2317.535,18.025392481169995
2318.017,18.026207694890225
2318.499,18.027024631996422
2318.981,18.027843293427207
2319.463,18.02866368008839
2319.946,18.029487500275962
2320.427,18.030309632561032
2320.91,18.031136914611977
2321.392,18.031964214182903
2321.874,18.03279324302192
2322.356,18.03362400183748
2322.838,18.034456491305058
2323.32,18.035290712067166
2323.802,18.036126664733327
2324.284,18.036964349880037
2324.767,18.03780551138406
2325.249,18.038646666686272
2325.731,18.03948955600123
2326.213,18.040334179773122
2326.695,18.041180538413055
2327.177,18.04202863229902
2327.659,18.04287846177586
2328.141,18.043730027155295
2328.624,18.044585100856
2329.106,18.045440142445894
2329.588,18.04629692067492
2330.07,18.04715543572202
2330.552,18.04801568773291
2331.034,18.0488776768201
2331.516,18.049741403062875
2331.998,18.050606866507266
2332.48,18.051474067166062
2332.963,18.052344809600193
2333.445,18.05321548819707
2333.927,18.054087903846906
2334.409,18.05496205642935
2334.891,18.055837945790742
2335.373,18.05671557174414
2335.855,18.05759493406928
2336.337,18.058476032512615
2336.82,18.05936070019782
2337.302,18.060245273583895
2337.784,18.061131582126826
2338.266,18.06201962543971
2338.748,18.062909403102335
2339.23,18.06380091466113
2339.712,18.06469415962922
2340.194,18.065589137486395
2340.677,18.066487709874046
2341.159,18.067386155407615
2341.641,18.068286332068308
2342.123,18.069188239202525
2342.605,18.07009187612332
2343.087,18.07099724211044
2343.569,18.0719043364103
2344.051,18.072813158235977
2344.533,18.07372370676726
2345.016,18.074637875629474
2345.498,18.07555187855587
2345.98,18.076467605525405
2346.462,18.077385055584557
2346.944,18.078304227746532
2347.426,18.079225120991232
2347.908,18.0801477342653
2348.39,18.081072066482108
2348.873,18.08200003957227
2349.354,18.082925883231106
2349.837,18.083857295592466
2350.319,18.08478849560411
2350.801,18.08572140862399
2351.283,18.08665603336599
2351.765,18.087592368510798
2352.247,18.088530412705918
2352.729,18.089470164565675
2353.211,18.090411622671244
2353.694,18.09135674411125
2354.176,18.092301613851642
2354.658,18.093248185379352
2355.14,18.094196457142985
2355.622,18.095146427558053
2356.104,18.096098095007008
2356.586,18.097051457839257
2357.068,18.09800651437115
2357.551,18.09896524959907
2358.033,18.099923691852165
2358.515,18.10088382255224
2358.997,18.101845639883635
2359.479,18.10280914199775
2359.961,18.10377432701307
2360.443,18.10474119301517
2360.925,18.10570973805676
2361.407,18.1066799601577
2361.89,18.107653875428923
2362.372,18.108627449045624
2362.854,18.109602693579994
2363.336,18.110579606920634
2363.818,18.111558186923414
2364.3,18.112538431411494
2364.782,18.113520338175352
2365.264,18.114503904972796
2365.747,18.11549117528501
2366.229,18.116478058724724
2366.711,18.117466595270916
2367.193,18.11845678255099
2367.675,18.11944861815982
2368.157,18.12044209965979
2368.639,18.12143722458084
2369.121,18.122433990420475
2369.604,18.123434467723175
2370.086,18.124434511154046
2370.568,18.12543618779634
2371.05,18.126439495018094
2371.532,18.12744443015508
2372.014,18.12845099051086
2372.496,18.129459173356764
2372.978,18.130468975931972
2373.46,18.13148039544355
2373.943,18.132495532471836
2374.425,18.133510180688816
2374.907,18.134526437264867
2375.389,18.135544299278834
2375.871,18.136563763777595
2376.353,18.137584827776134
2376.835,18.138607488257563
2377.317,18.13963174217317
2377.799,18.14065758644244
2378.281,18.141685017953133
2378.764,18.1427161700929
2379.246,18.14374676989946
2379.728,18.144778947413915
2380.21,18.145812699397357
2380.692,18.14684802257935
2381.174,18.14788491365795
2381.656,18.148923369299773
2382.138,18.14996338614003
2382.621,18.151007123342758
2383.103,18.15205025558134
2383.585,18.153094938728767
2384.067,18.154141169295006
2384.549,18.15518894375883
2385.031,18.156238258567903
2385.513,18.157289110138795
2385.995,18.15834149485704
2386.478,18.15939759720859
2386.96,18.160453040416037
2387.442,18.16151000573402
2387.924,18.16256848942436
2388.406,18.163628487718103
2388.888,18.164689996815564
2389.37,18.165753012886366
2389.852,18.16681753206951
2390.334,18.16788355047342
2390.817,18.168953280486342
2391.299,18.170022288624967
2391.781,18.17109278411841
2392.263,18.172164762953262
2392.745,18.173238221085807
2393.227,18.174313154442086
2393.709,18.175389558917942
2394.191,18.176467430379088
2394.674,18.17754900546158
2395.156,18.17862980139198
2395.638,18.179712051715754
2396.12,18.180795752178575
2396.602,18.181880898496285
2397.084,18.18296748635493
2397.566,18.184055511410826
2398.048,18.185144969290636
2398.531,18.18623812032277
2399.012,18.187328165880672
2399.495,18.188424166317912
2399.977,18.189519314099865
2400.459,18.190615872386797
2400.941,18.1917138366286
2401.423,18.192813202245958
2401.905,18.193913964630397
2402.387,18.19501611914432
2402.869,18.196119661121124
2403.352,18.19722687967431
2403.834,18.198333185315295
2404.316,18.19944086423588
2404.798,18.20054991165392
2405.28,18.20166032275858
2405.762,18.20277209271038
2406.244,18.20388521664128
2406.726,18.20499968965476
2407.208,18.206115506825853
2407.691,18.207234982341724
2408.173,18.20835347570275
2408.655,18.20947329826627
2409.137,18.21059444499427
2409.619,18.211716910820684
2410.101,18.21284069065144
2410.583,18.21396577936454
2411.065,18.215092171810124
2411.548,18.216222203764705
2412.03,18.21735119079256
2412.512,18.218481465926104
2412.994,18.21961302390477
2413.476,18.22074585944049
2413.958,18.221879967217824
2414.44,18.22301534189398
2414.922,18.22415197809892
2415.405,18.22529223250991
2415.887,18.226431378142884
2416.369,18.227571769020475
2416.851,18.228713399664365
2417.333,18.22985626456938
2417.815,18.231000358203556
2418.297,18.232145675008233
2418.779,18.233292209398126
2419.261,18.234439955761417
2419.744,18.235591293429167
2420.226,18.23674144928313
2420.708,18.237892800104746
2421.19,18.239045340176794
2421.672,18.240199063755913
2422.154,18.24135396507269
2422.636,18.24251003833176
2423.118,18.243667277711868
2423.601,18.244828081886777
2424.083,18.245987638331002
2424.565,18.2471483432658
2425.047,18.24831019076719
2425.529,18.249473174885736
2426.011,18.250637289646644
2426.493,18.25180252904982
2426.975,18.25296888706998
2427.458,18.254138780947198
2427.939,18.255304934734724
2428.422,18.25647704005991
2428.904,18.25764781405832
2429.386,18.258819676159717
2429.868,18.25999262018946
2430.35,18.26116663994834
2430.832,18.262341729212668
2431.314,18.263517881734362
2431.796,18.26469509124104
2432.279,18.265875797047155
2432.761,18.26705510377009
2433.243,18.268235448502814
2433.725,18.269416824876625
2434.207,18.270599226498984
2434.689,18.271782646953607
2435.171,18.27296707980057
2435.653,18.274152518576383
2436.135,18.275338956794112
2436.618,18.276528852521164
2437.1,18.277717272108188
2437.582,18.27890667152286
2438.064,18.280097044185318
2438.546,18.281288383492704
2439.028,18.282480682819294
2439.51,18.283673935516557
2439.992,18.284868134913296
2440.475,18.28606575483052
2440.957,18.287261829451623
2441.439,18.28845883060944
2441.921,18.289656751542957
2442.403,18.290855585468975
2442.885,18.292055325582183
2443.367,18.293255965055305
2443.849,18.294457497039147
2444.332,18.295662410220956
2444.814,18.29686570840759
2445.296,18.298069878412704
2445.778,18.29927491330052
2446.26,18.300480806113875
2446.742,18.30168754987434
2447.224,18.302895137582293
2447.706,18.30410356221705
2448.188,18.305312816736958
2448.671,18.30652540546382
2449.153,18.307736300230737
2449.635,18.308948003618315
2450.117,18.31016050850203
2450.599,18.3113738077369
2451.081,18.312587894157627
2451.563,18.313802760578668
2452.045,18.315018399794358
2452.528,18.316237329031175
2453.01,18.317454493704947
2453.492,18.3186724094216
2453.974,18.319891068895995
2454.456,18.32111046482342
2454.938,18.32233058987967
2455.42,18.323551436721182
2455.902,18.324772997985118
2456.385,18.3259978028457
2456.867,18.327220772233336
2457.349,18.328444433825027
2457.831,18.329668780181965
2458.313,18.330893803846635
2458.795,18.332119497342898
2459.277,18.333345853176148
2459.759,18.334572863833415
2460.241,18.335800521783433
2460.724,18.337031368472044
2461.206,18.33826029964503
2461.688,18.33948985539282
2462.17,18.340720028112194
2462.652,18.341950810182237
2463.134,18.343182193964456
2463.616,18.344414171802867
2464.098,18.345646736024154
2464.581,18.34688243792173
2465.062,18.348113592835933
2465.545,18.349350431315145
2466.027,18.350585265135976
2466.509,18.351820646700588
2466.991,18.353056568233892
2467.473,18.354293021944247
2467.955,18.355530000023585
2468.438,18.356770062595267
2468.919,18.358005497975473
2469.402,18.35924657217668
2469.884,18.36048557034127
2470.366,18.36172505357573
2470.848,18.362965013975813
2471.33,18.364205443621696
2471.812,18.365446334578028
2472.294,18.366687678894117
2472.776,18.367929468604014
2473.259,18.369174273410465
2473.741,18.370416930832278
2474.223,18.37166000964308
2474.705,18.37290350181708
2475.187,18.374147399313834
2475.669,18.375391694078363
2476.151,18.376636378041287
2476.633,18.37788144311892
2477.115,18.37912688121343
2477.598,18.380375269240133
2478.08,18.38162142975056
2478.562,18.382867938883642
2479.044,18.384114788486066
2479.526,18.38536197039096
2480.008,18.38660947641801
2480.49,18.387857298373593
2480.972,18.389105428050904
2481.455,18.390356447637725
2481.937,18.391605168681668
2482.419,18.392854172731912
2482.901,18.394103451530107
2483.383,18.395352996805347
2483.865,18.39660280027428
2484.347,18.397852853641236
2484.829,18.39910314859834
2485.312,18.40035627151927
2485.794,18.401607025142955
2486.276,18.402857995343968
2486.758,18.404109173766912
2487.24,18.40536055204482
2487.722,18.406612121799274
2488.204,18.407863874640565
2488.686,18.409115802167783
2489.168,18.410367895968967
2489.651,18.411622745811933
2490.133,18.41287514718278
2490.615,18.4141276895091
2491.097,18.41538036433595
2491.579,18.41663316319795
2492.061,18.417886077619453
2492.543,18.419139099114624
2493.025,18.420392219187608
2493.508,18.421648029441407
2493.99,18.422901321303275
2494.472,18.42415468617873
2494.954,18.425408115533042
2495.436,18.426661600822072
2495.918,18.427915133492416
2496.4,18.42916870498155
2496.882,18.430422306717933
2497.365,18.43167853101615
2497.846,18.43292956660206
2498.329,18.43418580847642
2498.811,18.435439445293387
2499.293,18.436693069351513
2499.775,18.437946672027966
2500.257,18.439200244691794
2500.739,18.440453778704104
2501.221,18.44170726541815
2501.703,18.442960696179505
2502.186,18.444216662597693
2502.668,18.445469955299163
2503.15,18.446723166021755
2503.632,18.447976286081527
2504.114,18.449229306787505
2504.596,18.45048221944181
2505.078,18.451735015339775
2505.56,18.452987685770093
2506.042,18.454240222014942
2506.525,18.455495213521928
2507.007,18.456747454893303
2507.489,18.45799953586985
2507.971,18.45925144770901
2508.453,18.46050318166238
2508.935,18.461754728975812
2509.417,18.463006080889603
2509.899,18.464257228638584
2510.382,18.465510758525284
2510.864,18.466761471158904
2511.346,18.468011953282627
2511.828,18.4692621961108
2512.31,18.470512190852993
2512.792,18.47176192871413
2513.274,18.473011400894613
2513.756,18.474260598590472
2514.239,18.475512103801595
2514.721,18.476760725484215
2515.203,18.478009046227022
2515.685,18.479257057209853
2516.167,18.48050474960882
2516.649,18.48175211459647
2517.131,18.4829991433419
2517.613,18.48424582701089
2518.095,18.48549215676608
2518.578,18.4867407083776
2519.06,18.48798630300086
2519.542,18.48923151716212
2520.024,18.49047634201266
2520.506,18.49172076870124
2520.988,18.492964788374273
2521.47,18.494208392175942
2521.952,18.495451571248328
2522.435,18.49669689458484
2522.917,18.497939196690073
2523.399,18.499181047462702
2523.881,18.500422438037774
2524.363,18.501663359548946
2524.845,18.502903803128582
2525.327,18.5041437599079
2525.809,18.50538322101712
2526.292,18.50662474750425
2526.773,18.50786062074183
2527.256,18.509101109365407
2527.738,18.510338497969627
2528.22,18.511575346525962
2528.702,18.512811646161417
2529.184,18.514047388002922
2529.666,18.51528256317749
2530.148,18.51651716281233
2530.63,18.517751178035002
2531.113,18.518987158317376
2531.595,18.52021997684198
2532.077,18.521452184322143
2532.559,18.522683771888182
2533.041,18.523914730671418
2533.523,18.525145051804348
2534.005,18.526374726420766
2534.487,18.527603745655888
2534.969,18.5288321006465
2535.452,18.530062328883123
2535.934,18.53128932737798
2536.416,18.53251563503109
2536.898,18.533741242986878
